"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 15, 2017","460.95","460.50","467.00","455.90","37.50M","-0.14%"
"Jun 14, 2017","461.60","470.10","470.75","461.45","35.60M","-1.82%"
"Jun 13, 2017","470.15","474.00","474.20","468.30","19.70M","-0.16%"
"Jun 12, 2017","470.90","471.65","475.15","464.20","28.06M","0.66%"
"Jun 09, 2017","467.80","460.00","468.30","459.20","31.34M","2.51%"
"Jun 08, 2017","456.35","455.45","459.75","453.75","35.09M","-0.10%"
"Jun 07, 2017","456.80","468.85","469.00","456.55","46.56M","-1.74%"
"Jun 06, 2017","464.90","463.00","466.00","458.60","33.68M","0.18%"
"Jun 05, 2017","464.05","465.00","469.50","463.35","29.30M","0.28%"
"Jun 02, 2017","462.75","469.50","470.65","462.17","43.32M","-1.54%"
"Jun 01, 2017","470.00","470.55","471.90","466.70","28.84M","0.71%"
"May 31, 2017","466.70","472.00","474.30","466.47","99.49M","-1.14%"
"May 30, 2017","472.10","473.40","476.50","471.05","30.40M","-0.52%"
"May 26, 2017","474.55","470.20","475.70","469.03","31.71M","0.31%"
"May 25, 2017","473.10","477.20","478.00","471.30","29.56M","-1.13%"
"May 24, 2017","478.50","475.20","479.39","474.20","32.32M","0.90%"
"May 23, 2017","474.25","474.40","476.90","473.10","28.41M","0.06%"
"May 22, 2017","473.95","473.45","478.00","472.30","41.41M","0.38%"
"May 19, 2017","472.15","471.05","475.45","469.25","40.99M","0.67%"
"May 18, 2017","469.00","468.60","470.15","461.00","52.09M","-0.32%"
"May 17, 2017","470.50","466.90","472.10","466.05","41.22M","0.27%"
"May 16, 2017","469.25","457.64","471.95","457.64","55.09M","1.09%"
"May 15, 2017","464.20","463.00","468.62","458.12","39.00M","0.91%"
"May 12, 2017","460.00","455.55","460.00","454.90","56.78M","0.89%"
"May 11, 2017","455.95","454.80","462.00","453.35","76.87M","-1.00%"
"May 10, 2017","460.55","456.70","463.15","455.70","34.76M","1.05%"
"May 09, 2017","455.75","457.00","458.65","454.85","23.83M","0.29%"
"May 08, 2017","454.45","453.00","456.40","450.60","34.79M","0.69%"
"May 05, 2017","451.35","440.00","451.40","437.68","42.44M","1.47%"
"May 04, 2017","444.80","449.00","453.20","441.64","44.76M","-0.41%"
"May 03, 2017","446.65","449.35","449.80","445.40","35.56M","-0.66%"
"May 02, 2017","449.60","451.00","455.65","448.10","47.71M","1.60%"
"Apr 28, 2017","442.50","446.45","453.57","442.40","32.90M","-0.03%"
"Apr 27, 2017","442.65","450.15","453.65","441.10","29.58M","-2.42%"
"Apr 26, 2017","453.65","449.80","454.74","446.45","35.82M","0.98%"
"Apr 25, 2017","449.25","450.75","451.00","448.14","31.21M","-0.01%"
"Apr 24, 2017","449.30","447.95","452.35","445.20","27.79M","1.79%"
"Apr 21, 2017","441.40","445.25","450.03","440.90","40.29M","-1.18%"
"Apr 20, 2017","446.65","445.80","455.00","443.49","35.09M","-0.26%"
"Apr 19, 2017","447.80","448.00","451.25","445.62","48.39M","-1.06%"
"Apr 18, 2017","452.60","465.55","466.55","452.60","57.27M","-3.93%"
"Apr 13, 2017","471.10","472.15","475.00","464.80","34.52M","-0.30%"
"Apr 12, 2017","472.50","474.00","476.40","470.90","27.34M","0.38%"
"Apr 11, 2017","470.70","468.00","474.90","466.45","30.22M","0.22%"
"Apr 10, 2017","469.65","470.45","471.15","459.09","17.23M","-0.16%"
"Apr 07, 2017","470.40","466.25","470.61","464.40","33.38M","1.28%"
"Apr 06, 2017","464.45","467.06","467.06","457.70","36.86M","-0.16%"
"Apr 05, 2017","465.20","466.20","471.66","465.10","37.58M","0.33%"
"Apr 04, 2017","463.65","462.50","464.30","457.90","31.41M","1.66%"
"Apr 03, 2017","456.10","460.35","464.00","456.10","27.67M","-0.32%"
"Mar 31, 2017","457.55","460.55","463.80","457.50","38.92M","-0.89%"
"Mar 30, 2017","461.65","462.75","466.00","453.85","37.59M","0.10%"
"Mar 29, 2017","461.20","455.10","461.35","452.95","31.00M","1.71%"
"Mar 28, 2017","453.45","448.80","453.91","446.80","28.91M","1.24%"
"Mar 27, 2017","447.90","448.40","450.25","444.50","30.75M","-0.87%"
"Mar 24, 2017","451.85","452.09","457.05","449.90","28.07M","-1.04%"
"Mar 23, 2017","456.60","455.30","456.65","450.57","31.62M","0.41%"
"Mar 22, 2017","454.75","458.10","458.31","452.70","35.80M","-0.79%"
"Mar 21, 2017","458.35","462.15","464.70","456.25","32.63M","-0.60%"
"Mar 20, 2017","461.10","461.20","461.45","456.85","66.56M","-0.41%"
"Mar 17, 2017","463.00","457.20","463.45","456.70","67.14M","0.82%"
"Mar 16, 2017","459.25","460.35","464.80","456.15","55.07M","0.68%"
"Mar 15, 2017","456.15","460.00","463.75","456.15","45.69M","-0.19%"
